# LAMMPS data file written by OVITO Basic 3.10.4

216 atoms
1 atom types

-3.56074511 7.12149022 xlo xhi
-3.56074511 7.12149022 ylo yhi
-3.56074511 7.12149022 zlo zhi

Atoms  # charge

118 1 0.0 2.6705588325 2.6705588325 6.2313039425
119 1 0.0 1.780372555 0.0 3.56074511
120 1 0.0 1.780372555 1.780372555 5.341117665
121 1 0.0 0.0 3.56074511 -1.780372555
122 1 0.0 0.8901862775 4.4509313875 -0.8901862775
123 1 0.0 0.0 5.341117665 -3.56074511
124 1 0.0 2.6705588325 4.4509313875 -2.6705588325
125 1 0.0 0.8901862775 6.2313039425 -2.6705588325
126 1 0.0 2.6705588325 6.2313039425 -0.8901862775
127 1 0.0 1.780372555 3.56074511 -3.56074511
128 1 0.0 1.780372555 5.341117665 -1.780372555
129 1 0.0 0.0 3.56074511 1.780372555
130 1 0.0 0.8901862775 4.4509313875 2.6705588325
131 1 0.0 0.0 5.341117665 0.0
132 1 0.0 2.6705588325 4.4509313875 0.8901862775
133 1 0.0 0.8901862775 6.2313039425 0.8901862775
134 1 0.0 2.6705588325 6.2313039425 2.6705588325
135 1 0.0 1.780372555 3.56074511 0.0
136 1 0.0 1.780372555 5.341117665 1.780372555
137 1 0.0 0.0 3.56074511 5.341117665
138 1 0.0 0.8901862775 4.4509313875 6.2313039425
139 1 0.0 0.0 5.341117665 3.56074511
140 1 0.0 2.6705588325 4.4509313875 4.4509313875
141 1 0.0 0.8901862775 6.2313039425 4.4509313875
142 1 0.0 2.6705588325 6.2313039425 6.2313039425
143 1 0.0 1.780372555 3.56074511 3.56074511
144 1 0.0 1.780372555 5.341117665 5.341117665
145 1 0.0 3.56074511 -3.56074511 -1.780372555
146 1 0.0 4.4509313875 -2.6705588325 -0.8901862775
147 1 0.0 3.56074511 -1.780372555 -3.56074511
148 1 0.0 6.2313039425 -2.6705588325 -2.6705588325
149 1 0.0 4.4509313875 -0.8901862775 -2.6705588325
150 1 0.0 6.2313039425 -0.8901862775 -0.8901862775
151 1 0.0 5.341117665 -3.56074511 -3.56074511
152 1 0.0 5.341117665 -1.780372555 -1.780372555
153 1 0.0 3.56074511 -3.56074511 1.780372555
154 1 0.0 4.4509313875 -2.6705588325 2.6705588325
155 1 0.0 3.56074511 -1.780372555 0.0
156 1 0.0 6.2313039425 -2.6705588325 0.8901862775
157 1 0.0 4.4509313875 -0.8901862775 0.8901862775
158 1 0.0 6.2313039425 -0.8901862775 2.6705588325
159 1 0.0 5.341117665 -3.56074511 0.0
160 1 0.0 5.341117665 -1.780372555 1.780372555
161 1 0.0 3.56074511 -3.56074511 5.341117665
162 1 0.0 4.4509313875 -2.6705588325 6.2313039425
163 1 0.0 3.56074511 -1.780372555 3.56074511
164 1 0.0 6.2313039425 -2.6705588325 4.4509313875
165 1 0.0 4.4509313875 -0.8901862775 4.4509313875
